; RCP 26 emissions ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
; http://tntcat.iiasa.ac.at:8787/RcpDb/dsd?Action=htmlpage&page=download,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;UNITS:,GtC/yr,GtC/yr,MtCH4/yr,MtN2O-N/yr,MtS/yr,Gg/yr,MtCO/yr,Mt/yr,MtN/yr,Mt/yr,Mt/yr,MtN/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr
Date,ffi_emissions,luc_emissions,CH4_emissions,N2O_emissions,SOx,SO2_emissions,CO_emissions,NMVOC_emissions,NOX_emissions,BC_emissions,OC_emissions,NH3,CF4_emissions,C2F6_emissions,C6F14,HFC23_emissions,HFC32_emissions,HFC4310_emissions,HFC125_emissions,HFC134a_emissions,HFC143a_emissions,HFC227ea_emissions,HFC245fa_emissions,SF6_emissions,CFC11_emissions,CFC12_emissions,CFC113_emissions,CFC114_emissions,CFC115_emissions,CCl4_emissions,CH3CCl3_emissions,HCFC22_emissions,HCFC141b_emissions,HCFC142b_emissions,halon1211_emissions,HALON1202,halon1301_emissions,halon2402_emissions,CH3Br_emissions,CH3Cl_emissions
2008,8.750682545,1.266278455,360.4917105,6.638276368,61.27577058,61275.77058,912.5104843,214.695495,48.0350761,9.091850914,31.61901151,50.4958932,9.0353429,1.746034,0.174627556,8.8123411,10.7,1.3164863,30.815622,138.28669,17.544095,2.62,7.076053,6.8835341,63.060877,57.108479,8.3395339,1.9164483,0.45696793,56.837697,6.337645,362.72449,54.881457,33.091627,4.247629325,0.018804667,1.6171325,0.462309043,144.47281,5191.6855
2009,8.608372091,1.372834364,364.2003634,6.712782947,58.72116171,58721.16171,917.7292309,218.7581143,46.48309573,9.109514002,31.77247637,50.54655472,9.6854874,1.7995507,0.183627773,9.9336003,16.2,1.4335012,33.926872,160.10848,21.142804,2.97,7.8522494,7.159861,60.065148,54.788238,5.7877004,1.6755174,0.3835494,55.355253,3.7694324,366.5558,61.506343,32.081369,4.189547857,0.019523566,1.7272846,0.46201703,144.24254,5145.2658
2010,9.099367636,1.319373,370.8962528,6.708375368,58.24945527,58249.45527,953.2286303,224.6021121,47.31829704,9.665129376,34.61053251,51.4248594,10.48947,1.7742176,0.193624802,11.247607,15.9,1.3375544,35.069515,165.044,20.460881,3.18,8.7778712,7.2759031,58.86009,52.271203,4.4070317,1.4644148,0.65896445,56.090865,2.4614781,361.74691,65.209531,29.851794,4.121598919,0,1.8511656,0.458197027,142.6745,5179.9719
2011,9.405548727,1.353847909,372.6576832,6.648935415,58.83452202,58834.52202,906.7673675,218.628754,48.49222156,9.478876566,32.51825927,51.38720528,11.056837,1.8467555,0.199812452,12.498165,20.4,1.1291345,43.330418,190.47655,22.158614,3.41,9.4654578,7.4656928,62.415615,52.120722,4.6237938,2.0468287,0.85601742,57.565927,3.0036158,366.94427,67.690592,28.645628,4.0488681,0,2.096153,0.450772022,140.42156,5252.9333
2012,9.547164545,1.316442,380.8097666,6.742796632,57.92501408,57925.01408,949.6022184,229.1069362,48.17674509,9.705285171,35.82690196,52.58107991,9.6609456,1.794986,0.203438235,12.591587,24.1,0.98551995,45.81505,205.00564,21.423,3.28,9.054248,7.7062836,70.235225,53.35878,5.4529267,2.0520518,0.7168607,59.464919,3.0096674,356.29002,63.311547,25.468261,3.964238008,0,1.7328717,0.443701019,136.71475,5232.3317
2013,9.632509909,1.262214818,381.5943928,6.847910646,57.41351787,57413.51787,901.2387566,219.3811793,47.50620674,9.560553735,33.24556583,52.41845136,8.3027436,1.6324652,0.204565161,11.604213,21.5,0.87225171,38.8888,202.01825,23.8069,3,9.7859,7.686158,75.740842,54.819887,6.5167934,1.9408617,0.61330322,62.512861,1.8384424,342.89828,59.817791,19.467118,3.861788432,0,0.96258078,0.43652602,133.39273,5231.2321
2014,9.702964091,1.341190636,387.8735392,6.916164551,57.09326142,57093.26142,964.0476182,233.525518,47.38523786,9.744379658,36.14582139,53.55976184,9.8735,1.6517,0.203249322,12.991,30.5,1.1516,57.1243,200.0249,25.2487,3.54,10.1025,7.8784,54.9365,28.9612,2.8024,1.6696,1.114899,53.5475,1.2625,358.8813,59.82,22.47,3.753657778,0,1.2299,0.43106203,133.6791,5358.4982
2015,9.697790727,1.468831091,388.0727957,6.937624392,50.46418814,50464.18814,934.3498847,227.2448193,47.34877178,9.727423577,34.74602423,53.75975552,10.8699,1.57,0.199612448,14.4857,38.6,1.1516,78.7906,201.9534,32.381,3.66,11.7285,8.02,43.5734,14.6096,0.8742,1.6696,1.6714,47.5476,0,358.8813,59.82,22.47,3.65273269,0,1.3378,0.426127647,133.823,5404.8069
2016,9.688415727,1.234867909,388.0763511,6.991451807,48.39195431,48391.95431,923.9837001,225.5668824,46.89505483,9.546242688,34.479772,54.05183644,10.8519602,1.5674,0.192841412,12.12738,32.3,1.1829135,98.363272,214.99666,38.77266,4.07,13.7053912,8.04314,41.88082,12.88774,0.78156,1.515231454,1.61422146,45.01716,0,351.625206,60.8428786,21.9901556,3.547180573,0,1.29166,0.418862035,133.77542,5402.94348
2017,9.844564909,1.181440091,388.0799065,7.045279221,46.31972047,46319.72047,913.6175156,223.8889455,46.44133788,9.3650618,34.21351977,54.34391736,10.8340204,1.5648,0.183929658,9.76906,26,1.214227,117.935944,228.03992,45.16432,4.47,15.6822824,8.06628,40.18824,11.16588,0.68892,1.360862908,1.55704292,42.48672,0,344.369112,61.8657572,21.5103112,3.435760458,0,1.24552,0.410848026,133.72784,5401.08006
2018,10.04359309,1.140370091,388.0834619,7.099106635,44.24748664,44247.48664,903.251331,222.2110086,45.98762093,9.183880911,33.94726754,54.63599827,10.8160806,1.5622,0.172917525,7.41074,19.7,1.2455405,137.508616,241.08318,51.55598,4.87,17.6591736,8.08942,38.49566,9.44402,0.59628,1.206494362,1.49986438,39.95628,0,337.113018,62.8886358,21.0304668,3.327050467,0,1.19938,0.403499025,133.68026,5399.21664
2019,10.11342518,1.242895364,388.0870173,7.15293405,42.1752528,42175.2528,892.8851464,220.5330716,45.53390398,9.002700023,33.68101532,54.92807919,10.7981408,1.5596,0.159848597,5.05242,13.5,1.276854,157.081288,254.12644,57.94764,5.27,19.6360648,8.11256,36.80308,7.72216,0.50364,1.052125816,1.44268584,37.42584,0,329.856924,63.9115144,20.5506224,3.216910481,0,1.15324,0.396085021,133.63268,5397.35322
2020,9.985783909,1.201338049,388.0905727,7.206761464,40.10301896,40103.01896,882.5189619,218.8551347,45.08018703,8.821519134,33.41476309,55.22016011,10.780201,1.557,0.144768204,2.6941,7.18,1.3081675,176.65396,267.1697,64.3393,5.67,21.612956,8.1357,35.1105,6.0003,0.411,0.89775727,1.3855073,34.8954,0,322.60083,64.934393,20.070778,3.106050491,0,1.1071,0.388622023,133.5851,5395.4898
2021,10.07258272,0.961802096,389.2261399,7.263147064,40.04554775,40045.54775,879.2564144,218.4302047,44.89707177,8.741611203,33.24738459,55.66544944,10.775021,1.55626,0.144329243,2.48112,6.61,1.254602996,181.708385,261.75265,66.04767,5.65,22.1511087,7.66123,33.87909,5.50149,0.37899,0.833926213,1.342148655,33.28538,0,304.67177,63.8401921,19.2265454,2.995110452,0,1.07222,0.381125018,133.57155,5394.95176
2022,10.15938153,1.070652511,390.3617071,7.319532664,39.98807653,39988.07653,875.9938668,218.0052747,44.71395651,8.661703272,33.08000609,56.11073878,10.769841,1.55552,0.14337869,2.26814,6.04,1.201038492,186.76281,256.3356,67.75604,5.63,22.6892614,7.18676,32.64768,5.00268,0.34698,0.770095156,1.29879001,31.67536,0,286.74271,62.7459912,18.3823128,2.884630462,0,1.03734,0.373611026,133.558,5394.41372
2023,10.24618034,0.901041903,391.4972744,7.375918264,39.93060532,39930.60532,872.7313193,217.5803447,44.53084125,8.581795341,32.91262759,56.55602811,10.764661,1.55478,0.14192375,2.05516,5.47,1.147473988,191.817235,250.91855,69.46441,5.6,23.2274141,6.71229,31.41627,4.50387,0.31497,0.706264099,1.255431365,30.06534,0,268.81365,61.6517903,17.5380802,2.775090416,0,1.00246,0.366091023,133.54445,5393.87568
2024,10.33297915,1.038213168,392.6328416,7.432303864,39.87313411,39873.13411,869.4687718,217.1554147,44.34772599,8.50188741,32.7452491,57.00131745,10.759481,1.55404,0.139974199,1.84218,4.91,1.093909484,196.87166,245.5015,71.17278,5.58,23.7655668,6.23782,30.18486,4.00506,0.28296,0.642433042,1.21207272,28.45532,0,250.88459,60.5575894,16.6938476,2.666890442,0,0.96758,0.358578021,133.5309,5393.33764
2025,10.41977795,1.025657164,393.7684089,7.488689464,39.81566289,39815.66289,866.2062243,216.7304846,44.16461073,8.421979478,32.5778706,57.44660678,10.754301,1.5533,0.137538833,1.6292,4.34,1.04034498,201.926085,240.08445,72.88115,5.55,24.3037195,5.76335,28.95345,3.50625,0.25095,0.578601985,1.168714075,26.8453,0,232.95553,59.4633885,15.849615,2.560370406,0,0.9327,0.35108302,133.51735,5392.7996
2026,10.50657676,1.092642828,394.9039761,7.545075064,39.75819168,39758.19168,862.9436768,216.3055546,43.98149547,8.342071547,32.4104921,57.89189612,10.749121,1.55256,0.134628893,1.41622,3.77,0.986780476,206.98051,234.6674,74.58952,5.53,24.8418722,5.28888,27.72204,3.00744,0.21894,0.514770928,1.12535543,25.23528,0,215.02647,58.3691876,15.0053824,2.455820402,0,0.89782,0.343616019,133.5038,5392.26156
2027,10.59337557,0.966211967,396.0395433,7.601460664,39.70072046,39700.72046,859.6811293,215.8806246,43.79838021,8.262163616,32.2431136,58.33718545,10.743941,1.55182,0.131254439,1.20324,3.2,0.933215972,212.034935,229.25035,76.29789,5.5,25.3800249,4.81441,26.49063,2.50863,0.18693,0.450939871,1.081996785,23.62526,0,197.09741,57.2749867,14.1611498,2.353480438,0,0.86294,0.336186012,133.49025,5391.72352
2028,10.68017438,0.668337987,397.1751106,7.657846264,39.64324925,39643.24925,856.4185817,215.4556946,43.61526495,8.182255685,32.0757351,58.78247479,10.738761,1.55108,0.127426591,0.99026,2.64,0.879651468,217.08936,223.8333,78.00626,5.48,25.9181776,4.33994,25.25922,2.00982,0.15492,0.387108814,1.03863814,22.01524,0,179.16835,56.1807858,13.3169172,2.253540337,0,0.82806,0.328802014,133.4767,5391.18548
2029,10.76697319,0.754863283,398.3106778,7.714231864,39.58577803,39585.77803,853.1560342,215.0307646,43.43214969,8.102347754,31.90835661,59.22776412,10.733581,1.55034,0.123156496,0.77728,2.07,0.826086964,222.143785,218.41625,79.71463,5.45,26.4563303,3.86547,24.02781,1.51101,0.12291,0.323277757,0.995279495,20.40522,0,161.23929,55.0865849,12.4726846,2.156180342,0,0.79318,0.32147302,133.46315,5390.64744
2030,10.853772,0.885110055,399.4462451,7.770617463,39.52830682,39528.30682,849.8934867,214.6058346,43.24903442,8.022439822,31.74097811,59.67305346,10.728401,1.5496,0.118455874,0.5643,1.5,0.77252246,227.19821,212.9992,81.423,5.43,26.994483,3.391,22.7964,1.0122,0.0909,0.2594467,0.95192085,18.7952,0,143.31023,53.992384,11.628452,2.061500371,0,0.7583,0.314205016,133.4496,5390.1094
2031,10.89513856,0.91365454,397.7812952,7.797032382,38.90572161,38905.72161,844.578536,214.0324247,42.82325066,7.947593946,31.53835369,59.91461646,10.6700816,1.54117,0.120183249,0.53513,1.43,0.744561346,226.050031,208.16209,81.29742,5.32,26.9819363,3.35405,21.99688,0.92805,0.08382,0.241007612,0.922171126,17.92802,0,131.008084,51.7698,10.82562094,1.969610333,0,0.7344,0.307006009,133.29531,5384.05172
2032,10.93650513,0.970689078,396.1163453,7.823447301,38.28313641,38283.13641,839.2635852,213.4590148,42.39746689,7.87274807,31.33572928,60.15617946,10.6117622,1.53274,0.122323326,0.50596,1.35,0.716600232,224.901852,203.32498,81.17184,5.21,26.9693896,3.3171,21.19736,0.8439,0.07674,0.222568525,0.892421402,17.06084,0,118.705938,49.547216,10.02278988,1.880570312,0,0.7105,0.299879014,133.14102,5377.99404
2033,10.97787169,0.91865757,394.4513954,7.84986222,37.6605512,37660.5512,833.9486345,212.8856049,41.97168313,7.797902193,31.13310486,60.39774245,10.5534428,1.52431,0.124844169,0.47679,1.27,0.688639118,223.753673,198.48787,81.04626,5.11,26.9568429,3.28015,20.39784,0.75975,0.06966,0.204129437,0.862671678,16.19366,0,106.403792,47.324632,9.21995882,1.794430325,0,0.6866,0.292832014,132.98673,5371.93636
2034,11.01923825,1.095764818,392.7864455,7.876277139,37.03796599,37037.96599,828.6336838,212.312195,41.54589936,7.723056317,30.93048045,60.63930545,10.4951234,1.51588,0.127723023,0.44762,1.19,0.660678004,222.605494,193.65076,80.92068,5,26.9442962,3.2432,19.59832,0.6756,0.06258,0.18569035,0.832921954,15.32648,0,94.101646,45.102048,8.41712776,1.711210291,0,0.6627,0.285869012,132.83244,5365.87868
2035,11.06060482,0.959883081,391.1214956,7.902692058,36.41538078,36415.38078,823.318733,211.7387851,41.1201156,7.64821044,30.72785603,60.88086845,10.436804,1.50745,0.130945385,0.41845,1.11,0.63271689,221.457315,188.81365,80.7951,4.89,26.9317495,3.20625,18.7988,0.59145,0.0555,0.167251262,0.80317223,14.4593,0,81.7995,42.879464,7.6142967,1.630920281,0,0.6388,0.27899501,132.67815,5359.821
2036,11.10197138,0.945799698,389.4565458,7.929106977,35.79279558,35792.79558,818.0037823,211.1653752,40.69433183,7.573364564,30.52523162,61.12243145,10.3784846,1.49902,0.134502122,0.38928,1.04,0.604755776,220.309136,183.97654,80.66952,4.78,26.9192028,3.1693,17.99928,0.5073,0.04842,0.148812174,0.773422506,13.59212,0,69.497354,40.65688,6.81146564,1.553560287,0,0.6149,0.272212009,132.52386,5353.76332
2037,11.14333795,0.931716315,387.7915959,7.955521895,35.17021037,35170.21037,812.6888316,210.5919653,40.26854807,7.498518688,30.3226072,61.36399445,10.3201652,1.49059,0.138390278,0.36011,0.959,0.576794662,219.160957,179.13943,80.54394,4.68,26.9066561,3.13235,17.19976,0.42315,0.04134,0.130373087,0.743672782,12.72494,0,57.195208,38.434296,6.00863458,1.479100277,0,0.591,0.265525011,132.36957,5347.70564
2038,11.18470451,0.917632933,386.126646,7.981936814,34.54762516,34547.62516,807.3738808,210.0185554,39.8427643,7.423672811,30.11998279,61.60555745,10.2618458,1.48216,0.142610337,0.33094,0.881,0.548833548,218.012778,174.30232,80.41836,4.57,26.8941094,3.0954,16.40024,0.339,0.03426,0.111933999,0.713923058,11.85776,0,44.893062,36.211712,5.20580352,1.407520254,0,0.5671,0.25893601,132.21528,5341.64796
2039,11.22607107,0.90354955,384.4616961,8.008351733,33.92503996,33925.03996,802.0589301,209.4451455,39.41698054,7.348826935,29.91735837,61.84712045,10.2035264,1.47373,0.147167061,0.30177,0.804,0.520872434,216.864599,169.46521,80.29278,4.46,26.8815627,3.05845,15.60072,0.25485,0.02718,0.093494912,0.684173334,10.99058,0,32.590916,33.989128,4.40297246,1.338770241,0,0.5432,0.25244901,132.06099,5335.59028
2040,11.26743764,0.889466167,382.7967462,8.034766652,33.30245475,33302.45475,796.7439794,208.8717357,38.99119677,7.273981058,29.71473396,62.08868345,10.145207,1.4653,0.15206895,0.2726,0.726,0.49291132,215.71642,164.6281,80.1672,4.35,26.869016,3.0215,14.8012,0.1707,0.0201,0.075055824,0.65442361,10.1234,0,20.28877,31.766544,3.6001414,1.272800227,0,0.5193,0.246065008,131.9067,5329.5326
2041,11.29023785,0.879150427,380.2337655,8.032422613,32.64131363,32641.31363,790.196508,207.6998605,38.64709045,7.179840922,29.42994786,62.14121366,10.0768476,1.45543,0.15733566,0.25616,0.682,0.479428096,213.1803,161.73917,79.36518,4.27,26.6736614,2.96873,14.28209,0.15651,0.01853,0.0697235,0.633957487,9.65632,0,18.44822429,30.4061322,3.34120265,1.209570219,0,0.50294,0.239788009,131.72605,5322.43208
2042,11.31303807,0.868834687,377.6707847,8.030078574,31.98017252,31980.17252,783.6490366,206.5279854,38.30298413,7.085700785,29.14516176,62.19374388,10.0084882,1.44556,0.162275028,0.23972,0.638,0.465944872,210.64418,158.85024,78.56316,4.19,26.4783068,2.91596,13.76298,0.14232,0.01696,0.064391176,0.613491364,9.18924,0,16.60767858,29.0457204,3.0822639,1.148990214,0,0.48658,0.233618009,131.5454,5315.33156
2043,11.33583829,0.858518947,375.107804,8.027734535,31.3190314,31319.0314,777.1015652,205.3561103,37.95887781,6.991560648,28.86037566,62.24627409,9.9401288,1.43569,0.166893008,0.22328,0.595,0.452461648,208.10806,155.96131,77.76114,4.11,26.2829522,2.86319,13.24387,0.12813,0.01539,0.059058851,0.593025241,8.72216,0,14.76713287,27.6853086,2.82332515,1.091020197,0,0.47022,0.227556009,131.36475,5308.23104
2044,11.35863851,0.848203208,372.5448233,8.025390496,30.65789028,30657.89028,770.5540938,204.1842352,37.61477149,6.897420511,28.57558957,62.29880431,9.8717694,1.42582,0.171196372,0.20684,0.551,0.438978424,205.57194,153.07238,76.95912,4.02,26.0875976,2.81042,12.72476,0.11394,0.01382,0.053726527,0.572559118,8.25508,0,12.92658716,26.3248968,2.5643864,1.035580198,0,0.45386,0.221605008,131.1841,5301.13052
2045,11.38143873,0.837887468,369.9818425,8.023046457,29.99674917,29996.74917,764.0066224,203.0123601,37.27066517,6.803280374,28.29080347,62.35133452,9.80341,1.41595,0.175197631,0.1904,0.507,0.4254952,203.03582,150.18345,76.1571,3.94,25.892243,2.75765,12.20565,0.09975,0.01225,0.048394203,0.552092995,7.788,0,11.08604145,24.964485,2.30544765,0.982590194,0,0.4375,0.215765009,131.00345,5294.03
2046,11.40423895,0.827571728,367.4188618,8.020702417,29.33560805,29335.60805,757.4591511,201.840485,36.92655885,6.709140238,28.00601737,62.40386474,9.7350506,1.40608,0.178912264,0.17396,0.463,0.412011976,200.4997,147.29452,75.35508,3.86,25.6968884,2.70488,11.68654,0.08556,0.01068,0.043061879,0.531626872,7.32092,0,9.24549574,23.6040732,2.0465089,0.931987176,0,0.42114,0.210036007,130.8228,5286.92948
2047,11.42703916,0.817255988,364.855881,8.018358378,28.67446693,28674.46693,750.9116797,200.6686099,36.58245253,6.615000101,27.72123127,62.45639496,9.6666912,1.39621,0.182353734,0.15752,0.42,0.398528752,197.96358,144.40559,74.55306,3.78,25.5015338,2.65211,11.16743,0.07137,0.00911,0.037729555,0.511160749,6.85384,0,7.40495003,22.2436614,1.78757015,0.883690173,0,0.40478,0.204419008,130.64215,5279.82896
2048,11.44983938,0.806940248,362.2929003,8.016014339,28.01332582,28013.32582,744.3642083,199.4967347,36.23834621,6.520859964,27.43644518,62.50892517,9.5983318,1.38634,0.18553966,0.14108,0.376,0.385045528,195.42746,141.51666,73.75104,3.7,25.3061792,2.59934,10.64832,0.05718,0.00754,0.03239723,0.490694626,6.38676,0,5.56440432,20.8832496,1.5286314,0.837624157,0,0.38842,0.198914006,130.4615,5272.72844
2049,11.4726396,0.796624509,359.7299195,8.0136703,27.3521847,27352.1847,737.8167369,198.3248596,35.89423989,6.426719827,27.15165908,62.56145539,9.5299724,1.37647,0.188487711,0.12464,0.332,0.371562304,192.89134,138.62773,72.94902,3.61,25.1108246,2.54657,10.12921,0.04299,0.00597,0.027064906,0.470228503,5.91968,0,3.72385861,19.5228378,1.26969265,0.793711146,0,0.37206,0.193520007,130.28085,5265.62792
2050,11.49543982,0.786308769,357.1669388,8.011326261,26.69104358,26691.04358,731.2692655,197.1529845,35.55013357,6.332579691,26.86687298,62.6139856,9.461613,1.3666,0.191215324,0.1082,0.288,0.35807908,190.35522,135.7388,72.147,3.53,24.91547,2.4938,9.6101,0.0288,0.0044,0.021732582,0.44976238,5.4526,0,1.8833129,18.162426,1.0107539,0.751872152,0,0.3557,0.188238006,130.1002,5258.5274
2051,11.46402507,0.766740343,354.3823885,7.987880264,26.32561534,26325.61534,723.5198151,195.3983815,35.24501289,6.252962759,26.58912503,62.54261533,9.27408472,1.33951,0.19479035,0.10313,0.275,0.355389803,191.742661,136.03359,72.71745,3.51,25.2083184,2.46417,9.27305,0.02641,0.00406,0.020186656,0.435696317,5.20103,0,1.712466056,17.3846094,0.938056143,0.712030143,0,0.34449,0.183069007,129.60438,5239.04874
2052,11.43261033,0.747171917,351.5978383,7.964434266,25.96018709,25960.18709,715.7703647,193.6437784,34.93989221,6.173345828,26.31137707,62.47124506,9.08655644,1.31242,0.198191358,0.09806,0.261,0.352700526,193.130102,136.32838,73.2879,3.49,25.5011668,2.43454,8.936,0.02402,0.00372,0.01864073,0.421630254,4.94946,0,1.541619212,16.6067928,0.865358386,0.674111128,0,0.33328,0.178011004,129.10856,5219.57008
2053,11.40119558,0.727603492,348.8132881,7.940988269,25.59475884,25594.75884,708.0209143,191.8891753,34.63477153,6.093728897,26.03362911,62.39987478,8.89902816,1.28533,0.201430722,0.09299,0.248,0.350011249,194.517543,136.62317,73.85835,3.47,25.7940152,2.40491,8.59895,0.02163,0.00338,0.017094804,0.407564191,4.69789,0,1.370772368,15.8289762,0.792660629,0.638037125,0,0.32207,0.173063004,128.61274,5200.09142
2054,11.36978084,0.708035066,346.0287378,7.917542271,25.22933059,25229.33059,700.2714639,190.1345723,34.32965085,6.014111965,25.75588115,62.32850451,8.71149988,1.25824,0.204519268,0.08792,0.234,0.347321972,195.904984,136.91796,74.4288,3.44,26.0868636,2.37528,8.2619,0.01924,0.00304,0.015548878,0.393498128,4.44632,0,1.199925524,15.0511596,0.719962872,0.603736117,0,0.31086,0.168225005,128.11692,5180.61276
2055,11.33836609,0.68846664,343.2441876,7.894096274,24.86390234,24863.90234,692.5220135,188.3799692,34.02453017,5.934495034,25.4781332,62.25713423,8.5239716,1.23115,0.207469884,0.08285,0.221,0.344632695,197.292425,137.21275,74.99925,3.42,26.379712,2.34565,7.92485,0.01685,0.0027,0.014002952,0.379432065,4.19475,0,1.02907868,14.273343,0.647265115,0.571134105,0,0.29965,0.163497003,127.6211,5161.1341
2056,11.30695135,0.668898215,340.4596373,7.870650276,24.4984741,24498.4741,684.7725632,186.6253661,33.71940949,5.854878103,25.20038524,62.18576396,8.33644332,1.20406,0.210292012,0.07778,0.207,0.341943418,198.679866,137.50754,75.5697,3.4,26.6725604,2.31602,7.5878,0.01446,0.00236,0.012457026,0.365366002,3.94318,0,0.858231836,13.4955264,0.574567358,0.540161098,0,0.28844,0.158876004,127.12528,5141.65544
2057,11.2755366,0.649329789,337.6750871,7.847204279,24.13304585,24133.04585,677.0231128,184.8707631,33.41428881,5.775261171,24.92263728,62.11439369,8.14891504,1.17697,0.212996876,0.07271,0.194,0.339254141,200.067307,137.80233,76.14015,3.38,26.9654088,2.28639,7.25075,0.01207,0.00202,0.0109111,0.351299939,3.69161,0,0.687384992,12.7177098,0.501869601,0.510747097,0,0.27723,0.154362005,126.62946,5122.17678
2058,11.24412185,0.629761363,334.8905369,7.823758281,23.7676176,23767.6176,669.2736624,183.11616,33.10916813,5.69564424,24.64488933,62.04302341,7.96138676,1.14988,0.215591163,0.06764,0.18,0.336564864,201.454748,138.09712,76.7106,3.35,27.2582572,2.25676,6.9137,0.00968,0.00168,0.009365174,0.337233876,3.44004,0,0.516538148,11.9398932,0.429171844,0.482825095,0,0.26602,0.149954004,126.13364,5102.69812
2059,11.21270711,0.610192938,332.1059866,7.800312283,23.40218935,23402.18935,661.524212,181.361557,32.80404746,5.616027309,24.36714137,61.97165314,7.77385848,1.12279,0.218084957,0.06257,0.167,0.333875587,202.842189,138.39191,77.28105,3.33,27.5511056,2.22713,6.57665,0.00729,0.00134,0.007819249,0.323167813,3.18847,0,0.345691304,11.1620766,0.356474087,0.456327088,0,0.25481,0.145651003,125.63782,5083.21946
