year,,,,,,,,,,,,,,,,
,USA,CAN,WEU  ,JPK,ANZ,CEE,FSU,MDE,CAM,SAM,SAS,SEA,CHI,NAF,SSA,SIS
2031,17595.46356,1332.74824,17400.29025,9653.062669,1216.103649,1203.403728,1705.93767,2738.836443,1185.724849,3567.384435,3873.936718,4271.609504,10963.33151,822.493638,1740.596164,319.751553
2032,17875.56203,1358.25869,17660.76664,9746.294655,1241.97841,1228.582145,1752.030087,2824.476638,1220.988912,3660.442919,4058.171784,4411.449359,11286.96701,857.1096083,1830.404876,326.9039319
2033,18160.11932,1384.257441,17925.14227,9840.427102,1268.403703,1254.287361,1799.367867,2912.794702,1257.301746,3755.928919,4251.168624,4555.867156,11620.15618,893.1824475,1924.847405,334.2162992
2034,18449.20642,1410.75384,18193.47551,9935.468705,1295.39124,1280.530399,1847.984657,3003.874367,1294.694543,3853.905759,4453.343927,4705.012765,11963.18102,930.7734703,2024.162841,341.6922335
2035,18742.89544,1437.757414,18465.8256,10031.42825,1322.952986,1307.322511,1897.915015,3097.801986,1333.19942,3954.438414,4665.134199,4859.04096,12316.3319,969.9465718,2128.602607,349.3353936
2036,19005.04567,1464.670331,18755.63454,10108.42569,1350.1333,1331.154025,1940.465712,3186.697697,1370.428609,4049.845646,4870.390341,5006.562622,12598.77783,1007.323099,2237.642758,357.0045881
2037,19270.8625,1492.087022,19049.99183,10186.01414,1377.872039,1355.41997,1983.970384,3278.144394,1408.697413,4147.554732,5084.677323,5158.563078,12887.70098,1046.139917,2352.268617,364.8421496
2038,19540.39722,1520.016918,19348.96886,10264.19812,1406.180676,1380.128265,2028.450417,3372.215279,1448.034861,4247.621208,5308.392485,5315.178304,13183.24991,1086.452526,2472.766319,372.8517743
2039,19813.70183,1548.469624,19652.63815,10342.98222,1435.070918,1405.286973,2073.927679,3468.985659,1488.470795,4350.10195,5541.950645,5476.548407,13485.57656,1128.318567,2599.436657,381.0372397
2040,20090.82905,1577.454928,19961.07332,10422.37103,1464.554716,1430.904307,2120.424529,3568.532999,1530.035891,4455.055206,5785.784876,5642.817745,13794.83635,1171.7979,2732.59583,389.4024061
2041,20339.21529,1604.930657,20269.93531,10498.19573,1494.088512,1452.757313,2157.717745,3660.429259,1571.048038,4553.899344,6018.92004,5798.027721,14045.70523,1213.045935,2871.246407,397.7741692
2042,20590.67236,1632.884952,20583.5764,10574.57208,1524.217878,1474.944063,2195.666861,3754.692015,1613.159503,4654.936534,6261.449263,5957.506865,14301.13634,1255.745927,3016.932047,406.3259169
2043,20845.23824,1661.326148,20902.07052,10651.50408,1554.954823,1497.469652,2234.283411,3851.38221,1656.399753,4758.215431,6513.751075,6121.372604,14561.21265,1299.948987,3170.009704,415.0615186
2044,21102.95136,1690.262725,21225.49277,10728.99577,1586.311602,1520.339256,2273.579134,3950.562355,1700.799045,4863.785774,6776.219255,6289.745594,14826.01863,1345.708022,3330.854448,423.9849271
2045,21363.85063,1719.703313,21553.9194,10807.05122,1618.300712,1543.558128,2313.565975,4052.29657,1746.388447,4971.698402,7049.263453,6462.74981,15095.64029,1393.077805,3499.860374,433.1001799
2046,21593.54473,1746.841878,21871.43033,10876.3859,1648.373696,1564.320293,2345.572603,4145.85899,1791.786961,5073.278784,7309.070246,6623.079497,15294.22977,1437.577383,3674.832818,441.8879376
2047,21825.7084,1774.408715,22193.61852,10946.1654,1679.005528,1585.361727,2378.022021,4241.581648,1838.365639,5176.934628,7578.452447,6787.386688,15495.43177,1483.498427,3858.552854,450.8540021
2048,22060.36818,1802.410583,22520.55287,11016.39258,1710.206593,1606.686186,2410.920356,4339.514421,1886.155161,5282.708341,7857.762965,6955.770057,15699.28067,1530.886344,4051.457813,460.0019912
2049,22297.55091,1830.854348,22852.30329,11087.07032,1741.987469,1628.297477,2444.273816,4439.708339,1935.187003,5390.643193,8147.367717,7128.330727,15905.81129,1579.787989,4254.006885,469.3355963
2050,22537.28372,1859.746982,23188.94073,11158.20151,1774.358931,1650.199459,2478.088699,4542.215608,1985.493459,5500.78334,8447.646107,7305.17233,16115.05891,1630.251717,4466.682221,478.8585836
2051,22768.52158,1887.166887,23521.64146,11229.53163,1805.533549,1670.677844,2510.367867,4640.48436,2035.057005,5606.435899,8735.375806,7472.684028,16259.13718,1678.468511,4686.474455,487.9492628
2052,23002.13199,1914.991067,23859.11558,11301.31774,1837.25589,1691.410358,2543.067498,4740.879111,2085.857797,5714.117708,9032.905677,7644.036863,16404.5036,1728.11138,4917.082015,497.2125199
2053,23238.1393,1943.225484,24201.43158,11373.56275,1869.535577,1712.400155,2576.193069,4843.445856,2137.926721,5823.867742,9340.569516,7819.318914,16551.16968,1779.2225,5159.037092,506.6516313
2054,23476.5681,1971.876187,24548.65891,11446.26959,1902.382402,1733.650428,2609.750127,4948.231586,2191.295433,5935.725725,9658.71249,7998.620281,16699.14705,1831.845297,5412.898064,516.2699353
2055,23717.44324,2000.949312,24900.86805,11519.44122,1935.80633,1755.16441,2643.744295,5055.284307,2245.99638,6049.732145,9987.691522,8182.033128,16848.44742,1886.024481,5679.250784,526.0708337
2056,23960.46652,2030.854532,25263.98273,11588.20779,1970.106786,1776.926497,2682.596067,5160.219455,2299.030275,6158.972581,10303.65674,8358.088287,16968.05295,1938.084128,5952.274888,535.5114839
2057,24205.97997,2061.206701,25632.39249,11657.38486,2005.01501,1798.95841,2722.018794,5267.332796,2353.31644,6270.185579,10629.61767,8537.931676,17088.50756,1991.58077,6238.424344,545.1215522
2058,24454.00911,2092.012499,26006.17456,11726.9749,2040.541772,1821.263495,2762.020868,5376.669545,2408.884445,6383.406758,10965.89052,8721.644806,17209.81726,2046.554071,6538.330139,554.9040787
2059,24704.57969,2123.278705,26385.40727,11796.98036,2076.69803,1843.845138,2802.610801,5488.275852,2465.764557,6498.67238,11312.80151,8909.310945,17331.98813,2103.044791,6852.653595,564.8621585
2060,24957.71778,2155.012201,26770.17011,11867.40372,2113.494939,1866.706768,2843.797234,5602.19883,2523.987758,6616.019361,11670.6872,9101.01515,17455.02627,2161.094817,7182.087826,574.9989418
2061,25212.02041,2188.274007,27155.77197,11931.23264,2150.34364,1889.626988,2885.609637,5713.963742,2581.553476,6727.146583,12012.65068,9290.788027,17550.6411,2216.82426,7516.185077,585.0041396
2062,25468.91421,2222.049197,27546.92811,11995.40486,2187.834796,1912.828632,2928.03681,5827.958386,2640.432122,6840.140375,12364.63405,9484.518017,17646.77968,2273.990833,7865.823906,595.1834316
2063,25728.42559,2256.345694,27943.71852,12059.92223,2225.979609,1936.315157,2971.087789,5944.227244,2700.65364,6955.032088,12726.9309,9682.287633,17743.44489,2332.631594,8231.727278,605.5398471
2064,25990.58122,2291.171545,28346.22437,12124.78661,2264.789476,1960.090058,3014.771748,6062.815688,2762.248656,7071.853602,13099.84344,9884.181108,17840.63961,2392.784559,8614.651787,616.0764681
2065,26255.40805,2326.53492,28754.52798,12189.99987,2304.275991,1984.156879,3059.097993,6183.769993,2825.248498,7190.63733,13483.68271,10090.28443,17938.36675,2454.488724,9015.389227,626.7964303
2066,26500.01116,2362.440953,29152.09488,12252.31162,2342.800579,2006.759837,3100.767577,6300.415103,2886.795725,7303.61617,13847.34799,10284.14707,18012.71752,2512.17961,9417.781919,637.3755071
2067,26746.89307,2398.901134,29555.15863,12314.94189,2381.96925,2029.620282,3143.004764,6419.260502,2949.683741,7418.370127,14220.82159,10481.73435,18087.37645,2571.226475,9838.134998,648.1331377
2068,26996.075,2435.924015,29963.79525,12377.89231,2421.792772,2052.741147,3185.817286,6540.347694,3013.941754,7534.92709,14604.36807,10683.11783,18162.34484,2631.661192,10277.25011,659.0723356
2069,27247.57838,2473.518279,30378.08176,12441.16451,2462.282093,2076.125398,3229.21298,6663.718966,3079.59961,7653.315389,14998.25909,10888.37046,18237.62395,2693.516381,10735.96467,670.1961655
2070,27501.42485,2511.692746,30798.0963,12504.76015,2503.448344,2099.776036,3273.199789,6789.417404,3146.687803,7773.563798,15402.77365,11097.56656,18313.21508,2756.825429,11215.15349,681.5077435
2071,27734.20644,2548.687782,31198.90957,12560.81968,2542.022109,2120.664819,3311.514968,6909.674738,3212.504404,7889.066865,15783.56937,11294.83584,18361.22144,2815.549147,11691.66304,692.7896804
2072,27968.95838,2586.227722,31604.9391,12617.13053,2581.190229,2141.761406,3350.278654,7032.062125,3279.697635,8006.286129,16173.77932,11495.61175,18409.35364,2875.523751,12188.41852,704.2583828
2073,28205.69733,2624.320593,32016.2528,12673.69383,2620.96186,2163.067864,3389.496096,7156.617295,3348.29629,8125.247088,16573.63625,11699.95664,18457.61202,2936.775887,12706.28016,715.9169424
2074,28444.44013,2662.974538,32432.91942,12730.51071,2661.346303,2184.58628,3429.172608,7283.378644,3418.329765,8245.975622,16983.37867,11907.93394,18505.9969,2999.332768,13246.14471,727.7685022
